id,order_ref_id,order_priority,order_date,ship_date,country_id,sales_channel,item_type_id,units_sold,total_revenue,total_cost,total_profit,created_at,updated_at
4126,843498361,M,2016-03-31,2016-04-25,168,Offline,11,8764,5707204.44,4600749.44,1106455,2016-03-31,2016-04-25
4127,350657260,H,2016-04-01,2016-04-15,64,Online,4,6130,669886.4,219699.2,450187.2,2016-04-01,2016-04-15
4128,304687201,C,2016-04-02,2016-05-01,182,Online,2,2569,121899.05,81668.51,40230.54,2016-04-02,2016-05-01
4129,169531762,H,2016-04-02,2016-05-22,141,Online,6,7071,1089358.26,642966.03,446392.23,2016-04-02,2016-05-22
4130,406270396,L,2016-04-03,2016-05-19,26,Online,5,3293,502445.94,320869.92,181576.02,2016-04-03,2016-05-19
4131,308426415,M,2016-04-04,2016-04-06,73,Offline,7,9085,1868784.5,1063944.35,804840.15,2016-04-04,2016-04-06
4132,208653819,C,2016-04-04,2016-04-15,61,Offline,8,4157,1061198.96,662708.94,398490.02,2016-04-04,2016-04-15
4133,543354451,H,2016-04-04,2016-04-28,123,Online,12,9511,6355915.97,4779657.94,1576258.03,2016-04-04,2016-04-28
4134,551422965,H,2016-04-05,2016-05-22,158,Offline,5,7164,1093083.12,698060.16,395022.96,2016-04-05,2016-05-22
4135,187479388,H,2016-04-06,2016-04-24,102,Offline,9,8172,3447685.08,2980246.68,467438.4,2016-04-06,2016-04-24
4136,191690671,H,2016-04-06,2016-05-18,86,Offline,10,4384,1916684.8,1154438.72,762246.08,2016-04-06,2016-05-18
4137,573699891,L,2016-04-08,2016-04-21,106,Offline,8,9402,2400142.56,1498866.84,901275.72,2016-04-08,2016-04-21
4138,349123036,H,2016-04-08,2016-05-17,162,Offline,2,2120,100594,67394.8,33199.2,2016-04-08,2016-05-17
4139,548432195,L,2016-04-09,2016-05-01,86,Offline,1,2129,19863.57,14732.68,5130.89,2016-04-09,2016-05-01
4140,232387292,H,2016-04-10,2016-05-07,63,Offline,8,7419,1893922.32,1182736.98,711185.34,2016-04-10,2016-05-07
4141,608374631,M,2016-04-11,2016-04-12,23,Offline,6,428,65937.68,38918.04,27019.64,2016-04-11,2016-04-12
4142,350697600,M,2016-04-11,2016-04-23,122,Online,7,8068,1659587.6,944843.48,714744.12,2016-04-11,2016-04-23
4143,101207101,C,2016-04-11,2016-05-02,62,Offline,1,8285,77299.05,57332.2,19966.85,2016-04-11,2016-05-02
4144,311221492,L,2016-04-11,2016-05-07,37,Online,1,6210,57939.3,42973.2,14966.1,2016-04-11,2016-05-07
4145,360930764,M,2016-04-11,2016-05-15,6,Offline,10,6289,2749550.8,1656082.37,1093468.43,2016-04-11,2016-05-15
4146,207119596,H,2016-04-11,2016-05-16,67,Offline,10,146,63831.2,38446.18,25385.02,2016-04-11,2016-05-16
4147,595740783,C,2016-04-12,2016-05-13,97,Online,9,1791,755604.99,653159.79,102445.2,2016-04-12,2016-05-13
4148,934534680,M,2016-04-12,2016-05-25,56,Offline,11,8434,5492305.14,4427512.64,1064792.5,2016-04-12,2016-05-25
4149,285481727,M,2016-04-14,2016-05-18,77,Online,8,9242,2359297.76,1473359.64,885938.12,2016-04-14,2016-05-18
4150,626322257,M,2016-04-15,2016-05-05,185,Offline,3,1529,124965.17,86648.43,38316.74,2016-04-15,2016-05-05
4151,750654447,C,2016-04-16,2016-04-19,117,Offline,10,4187,1830556.4,1102562.71,727993.69,2016-04-16,2016-04-19
4152,455665957,L,2016-04-16,2016-05-13,48,Online,8,538,137340.64,85767.96,51572.68,2016-04-16,2016-05-13
4153,515608394,M,2016-04-17,2016-04-23,50,Offline,10,8836,3863099.2,2326783.88,1536315.32,2016-04-17,2016-04-23
4154,440749442,M,2016-04-17,2016-05-19,16,Online,4,6409,700375.52,229698.56,470676.96,2016-04-17,2016-05-19
4155,353492677,C,2016-04-17,2016-05-23,5,Offline,1,5193,48450.69,35935.56,12515.13,2016-04-17,2016-05-23
4156,679534709,M,2016-04-19,2016-04-20,95,Online,2,8276,392696.2,263094.04,129602.16,2016-04-19,2016-04-20
4157,730936563,L,2016-04-21,2016-04-30,89,Online,11,9227,6008714.67,4843805.92,1164908.75,2016-04-21,2016-04-30
4158,485775363,L,2016-04-21,2016-05-07,165,Offline,3,580,47403.4,32868.6,14534.8,2016-04-21,2016-05-07
4159,402611863,L,2016-04-21,2016-05-09,3,Online,6,652,100447.12,59286.36,41160.76,2016-04-21,2016-05-09
4160,610107553,M,2016-04-23,2016-06-12,87,Online,1,3238,30210.54,22406.96,7803.58,2016-04-23,2016-06-12
4161,443544518,C,2016-04-24,2016-04-28,34,Online,2,3534,167688.3,112345.86,55342.44,2016-04-24,2016-04-28
4162,956969964,L,2016-04-24,2016-05-27,138,Online,6,7533,1160533.98,684975.69,475558.29,2016-04-24,2016-05-27
4163,196100652,C,2016-04-24,2016-05-31,29,Online,5,9395,1433489.1,915448.8,518040.3,2016-04-24,2016-05-31
4164,940124833,M,2016-04-25,2016-06-03,36,Online,4,2685,293416.8,96230.4,197186.4,2016-04-25,2016-06-03
4165,349557769,L,2016-04-26,2016-05-06,36,Offline,12,767,512563.09,385448.18,127114.91,2016-04-26,2016-05-06
4166,628055179,M,2016-04-26,2016-05-13,164,Offline,11,4339,2825600.19,2277801.44,547798.75,2016-04-26,2016-05-13
4167,286978614,H,2016-04-27,2016-05-28,99,Online,7,2204,453362.8,258110.44,195252.36,2016-04-27,2016-05-28
4168,517459332,C,2016-04-28,2016-05-27,46,Online,6,6570,1012174.2,597410.1,414764.1,2016-04-28,2016-05-27
4169,263757550,L,2016-04-29,2016-05-12,154,Online,2,575,27283.75,18279.25,9004.5,2016-04-29,2016-05-12
4170,783440911,C,2016-04-29,2016-06-09,165,Offline,3,6430,525523.9,364388.1,161135.8,2016-04-29,2016-06-09
4171,685596930,L,2016-04-29,2016-06-16,140,Online,4,2222,242820.16,79636.48,163183.68,2016-04-29,2016-06-16
4172,180358016,M,2016-04-30,2016-05-16,66,Online,2,800,37960,25432,12528,2016-04-30,2016-05-16
4173,174218118,M,2016-04-30,2016-06-13,88,Offline,7,3867,795441.9,452864.37,342577.53,2016-04-30,2016-06-13
4174,826656234,H,2016-05-01,2016-05-01,149,Online,9,4805,2027181.45,1752335.45,274846,2016-05-01,2016-05-01
4175,500260150,C,2016-05-01,2016-05-10,105,Online,4,6950,759496,249088,510408,2016-05-01,2016-05-10
4176,789108741,M,2016-05-01,2016-05-14,182,Online,8,3667,936111.76,584593.14,351518.62,2016-05-01,2016-05-14
4177,541782891,H,2016-05-01,2016-05-21,51,Offline,10,4452,1946414.4,1172345.16,774069.24,2016-05-01,2016-05-21
4178,602079379,L,2016-05-01,2016-05-26,47,Online,11,7523,4899052.83,3949274.08,949778.75,2016-05-01,2016-05-26
4179,290009725,C,2016-05-03,2016-05-07,156,Offline,8,9177,2342704.56,1462997.34,879707.22,2016-05-03,2016-05-07
4180,501834714,C,2016-05-04,2016-06-07,149,Offline,2,2899,137557.55,92159.21,45398.34,2016-05-04,2016-06-07
4181,187718427,M,2016-05-05,2016-06-12,14,Offline,5,8909,1359335.22,868092.96,491242.26,2016-05-05,2016-06-12
4182,264624011,H,2016-05-05,2016-06-12,70,Offline,5,6980,1065008.4,680131.2,384877.2,2016-05-05,2016-06-12
4183,634471452,L,2016-05-05,2016-06-13,175,Online,6,3057,470961.42,277973.01,192988.41,2016-05-05,2016-06-13
4184,580314862,C,2016-05-06,2016-05-12,145,Offline,8,6918,1766027.04,1102867.56,663159.48,2016-05-06,2016-05-12
4185,636400067,L,2016-05-06,2016-06-13,112,Online,12,3777,2524055.79,1898093.58,625962.21,2016-05-06,2016-06-13
4186,160522115,M,2016-05-06,2016-06-22,89,Offline,5,916,139763.28,89255.04,50508.24,2016-05-06,2016-06-22
4187,365735137,M,2016-05-08,2016-05-11,111,Online,6,8009,1233866.54,728258.37,505608.17,2016-05-08,2016-05-11
4188,793950450,M,2016-05-08,2016-05-18,123,Online,4,6436,703326.08,230666.24,472659.84,2016-05-08,2016-05-18
4189,532180154,M,2016-05-08,2016-05-31,105,Offline,1,2789,26021.37,19299.88,6721.49,2016-05-08,2016-05-31
4190,964488732,L,2016-05-08,2016-06-06,50,Offline,2,2504,118814.8,79602.16,39212.64,2016-05-08,2016-06-06
4191,654701745,L,2016-05-08,2016-06-09,60,Online,2,9650,457892.5,306773.5,151119,2016-05-08,2016-06-09
4192,625458800,C,2016-05-09,2016-05-25,7,Offline,1,6013,56101.29,41609.96,14491.33,2016-05-09,2016-05-25
4193,831143891,M,2016-05-09,2016-06-01,66,Online,1,2802,26142.66,19389.84,6752.82,2016-05-09,2016-06-01
4194,743769109,M,2016-05-10,2016-05-11,66,Online,6,6662,1026347.72,605775.66,420572.06,2016-05-10,2016-05-11
4195,741604459,H,2016-05-10,2016-05-12,83,Online,6,6094,938841.64,554127.42,384714.22,2016-05-10,2016-05-12
4196,346607339,H,2016-05-10,2016-06-13,65,Online,11,7669,4994129.49,4025918.24,968211.25,2016-05-10,2016-06-13
4197,651947009,M,2016-05-11,2016-05-18,89,Offline,7,4463,918039.1,522661.93,395377.17,2016-05-11,2016-05-18
4198,342278039,C,2016-05-11,2016-06-16,115,Online,11,6533,4254354.93,3429563.68,824791.25,2016-05-11,2016-06-16
4199,859914767,M,2016-05-11,2016-06-18,137,Offline,11,6744,4391760.24,3540330.24,851430,2016-05-11,2016-06-18
4200,148872745,H,2016-05-12,2016-06-06,55,Online,1,3608,33662.64,24967.36,8695.28,2016-05-12,2016-06-06
4201,450119149,C,2016-05-12,2016-07-01,110,Offline,3,9114,744887.22,516490.38,228396.84,2016-05-12,2016-07-01
4202,815755307,L,2016-05-13,2016-06-09,127,Offline,9,8978,3787728.42,3274186.82,513541.6,2016-05-13,2016-06-09
4203,508014953,H,2016-05-14,2016-05-18,69,Offline,7,1769,363883.3,207167.59,156715.71,2016-05-14,2016-05-18
4204,836457669,C,2016-05-14,2016-06-03,150,Offline,9,5267,2222094.63,1920822.23,301272.4,2016-05-14,2016-06-03
4205,223259627,C,2016-05-14,2016-07-03,36,Offline,10,6340,2771848,1669512.2,1102335.8,2016-05-14,2016-07-03
4206,848737466,L,2016-05-15,2016-05-31,11,Online,6,9132,1406875.92,830372.76,576503.16,2016-05-15,2016-05-31
4207,422568786,H,2016-05-15,2016-06-17,66,Online,9,6349,2678579.61,2315416.81,363162.8,2016-05-15,2016-06-17
4208,863299930,H,2016-05-15,2016-06-20,170,Offline,11,8488,5527470.48,4455860.48,1071610,2016-05-15,2016-06-20
4209,754750716,H,2016-05-17,2016-06-08,14,Online,8,6364,1624601.92,1014548.88,610053.04,2016-05-17,2016-06-08
4210,785568225,H,2016-05-19,2016-05-30,25,Online,5,5950,907851,579768,328083,2016-05-19,2016-05-30
4211,706497991,H,2016-05-19,2016-05-31,158,Online,5,7310,1115359.8,712286.4,403073.4,2016-05-19,2016-05-31
4212,536077725,L,2016-05-19,2016-06-07,77,Online,7,6167,1268551.9,722217.37,546334.53,2016-05-19,2016-06-07
4213,205588376,H,2016-05-19,2016-06-18,71,Online,8,7024,1793086.72,1119766.08,673320.64,2016-05-19,2016-06-18
4214,224126088,H,2016-05-20,2016-06-12,142,Offline,7,2745,564646.5,321466.95,243179.55,2016-05-20,2016-06-12
4215,431739795,L,2016-05-21,2016-06-19,72,Online,1,254,2369.82,1757.68,612.14,2016-05-21,2016-06-19
4216,865858972,M,2016-05-22,2016-05-31,146,Online,2,5766,273596.7,183301.14,90295.56,2016-05-22,2016-05-31
4217,942882573,L,2016-05-22,2016-06-25,181,Online,1,8761,81740.13,60626.12,21114.01,2016-05-22,2016-06-25
4218,614321839,H,2016-05-23,2016-07-05,137,Online,9,339,143020.71,123629.91,19390.8,2016-05-23,2016-07-05
4219,582560193,L,2016-05-25,2016-05-28,144,Online,12,1362,910183.74,684459.48,225724.26,2016-05-25,2016-05-28
4220,813040912,M,2016-05-26,2016-05-26,22,Offline,8,5728,1462243.84,913157.76,549086.08,2016-05-26,2016-05-26
4221,170953977,L,2016-05-26,2016-07-05,128,Offline,8,7936,2025902.08,1265157.12,760744.96,2016-05-26,2016-07-05
4222,272419154,L,2016-05-27,2016-06-27,148,Online,3,3736,305343.28,211719.12,93624.16,2016-05-27,2016-06-27
4223,295168149,L,2016-05-28,2016-07-16,45,Offline,1,5669,52891.77,39229.48,13662.29,2016-05-28,2016-07-16
4224,114160668,H,2016-05-29,2016-06-06,9,Online,10,1534,670664.8,403948.22,266716.58,2016-05-29,2016-06-06
4225,407220542,L,2016-05-29,2016-07-04,37,Online,7,4463,918039.1,522661.93,395377.17,2016-05-29,2016-07-04
4226,313705861,L,2016-05-29,2016-07-10,140,Offline,1,1390,12968.7,9618.8,3349.9,2016-05-29,2016-07-10
4227,217908513,H,2016-05-30,2016-06-23,56,Online,10,2826,1235527.2,744170.58,491356.62,2016-05-30,2016-06-23
4228,253055322,H,2016-05-31,2016-06-12,26,Online,2,3548,168352.6,112790.92,55561.68,2016-05-31,2016-06-12
4229,535645997,M,2016-05-31,2016-06-18,92,Online,2,8409,399007.05,267322.11,131684.94,2016-05-31,2016-06-18
4230,936546981,C,2016-06-01,2016-06-10,27,Offline,8,3919,1000442.32,624766.98,375675.34,2016-06-01,2016-06-10
4231,811978757,C,2016-06-01,2016-06-26,165,Online,12,1413,944265.51,710089.02,234176.49,2016-06-01,2016-06-26
4232,936664998,M,2016-06-01,2016-07-05,91,Offline,6,8843,1362352.58,804093.99,558258.59,2016-06-01,2016-07-05
4233,105030000,C,2016-06-02,2016-06-13,45,Offline,4,9566,1045372.48,342845.44,702527.04,2016-06-02,2016-06-13
4234,946780145,C,2016-06-02,2016-07-02,151,Online,7,2139,439992.3,250498.29,189494.01,2016-06-02,2016-07-02
4235,493415153,M,2016-06-03,2016-06-09,176,Offline,1,1363,12716.79,9431.96,3284.83,2016-06-03,2016-06-09
4236,412416303,M,2016-06-03,2016-06-11,137,Offline,8,2004,511581.12,319477.68,192103.44,2016-06-03,2016-06-11
4237,258605134,H,2016-06-03,2016-06-12,27,Online,8,5861,1496196.08,934360.62,561835.46,2016-06-03,2016-06-12
4238,524586713,C,2016-06-03,2016-06-24,126,Offline,10,5721,2501221.2,1506510.93,994710.27,2016-06-03,2016-06-24
4239,599445664,H,2016-06-03,2016-07-19,173,Offline,3,8148,665936.04,461747.16,204188.88,2016-06-03,2016-07-19
4240,300245893,C,2016-06-03,2016-07-19,122,Online,5,8287,1264430.46,807485.28,456945.18,2016-06-03,2016-07-19
4241,861097943,L,2016-06-04,2016-06-12,48,Online,4,6872,750972.16,246292.48,504679.68,2016-06-04,2016-06-12
4242,636757123,L,2016-06-04,2016-07-08,19,Offline,6,9438,1454018.28,858197.34,595820.94,2016-06-04,2016-07-08
4243,748927533,H,2016-06-04,2016-07-20,68,Online,3,3155,257858.15,178793.85,79064.3,2016-06-04,2016-07-20
4244,702957475,L,2016-06-05,2016-06-16,25,Online,4,9593,1048323.04,343813.12,704509.92,2016-06-05,2016-06-16
4245,973268353,H,2016-06-05,2016-06-26,134,Online,2,589,27948.05,18724.31,9223.74,2016-06-05,2016-06-26
4246,486803185,H,2016-06-05,2016-07-08,8,Online,2,4735,224675.75,150525.65,74150.1,2016-06-05,2016-07-08
4247,862908542,H,2016-06-06,2016-07-09,95,Offline,12,2668,1782944.36,1340776.72,442167.64,2016-06-06,2016-07-09
4248,627744472,C,2016-06-07,2016-06-18,129,Online,1,2394,22336.02,16566.48,5769.54,2016-06-07,2016-06-18
4249,989405381,C,2016-06-07,2016-06-22,97,Offline,1,5894,54991.02,40786.48,14204.54,2016-06-07,2016-06-22
4250,220349538,L,2016-06-07,2016-06-29,113,Online,10,5180,2264696,1364049.4,900646.6,2016-06-07,2016-06-29
4251,376089322,H,2016-06-08,2016-06-27,181,Offline,9,2043,861921.27,745061.67,116859.6,2016-06-08,2016-06-27
4252,112154376,C,2016-06-08,2016-07-11,27,Online,2,7827,371391.15,248820.33,122570.82,2016-06-08,2016-07-11
4253,781083571,C,2016-06-09,2016-06-18,144,Online,4,8841,966144.48,316861.44,649283.04,2016-06-09,2016-06-18
4254,764592492,M,2016-06-09,2016-07-19,23,Offline,11,8764,5707204.44,4600749.44,1106455,2016-06-09,2016-07-19
4255,610781323,C,2016-06-09,2016-07-21,71,Online,6,2621,403791.26,238327.53,165463.73,2016-06-09,2016-07-21
4256,589842927,M,2016-06-09,2016-07-28,23,Offline,3,6485,530019.05,367504.95,162514.1,2016-06-09,2016-07-28
4257,394391000,H,2016-06-10,2016-06-23,177,Offline,4,7916,865060.48,283709.44,581351.04,2016-06-10,2016-06-23
4258,271751391,H,2016-06-10,2016-07-09,114,Online,12,6130,4096495.1,3080570.2,1015924.9,2016-06-10,2016-07-09
4259,188351857,C,2016-06-11,2016-07-13,119,Online,12,6355,4246855.85,3193641.7,1053214.15,2016-06-11,2016-07-13
4260,178000676,H,2016-06-11,2016-07-16,72,Offline,10,3210,1403412,845289.3,558122.7,2016-06-11,2016-07-16
4261,865703618,M,2016-06-12,2016-06-17,27,Online,5,9793,1494215.94,954229.92,539986.02,2016-06-12,2016-06-17
4262,158754861,M,2016-06-13,2016-07-24,93,Offline,2,7946,377037.7,252603.34,124434.36,2016-06-13,2016-07-24
4263,447839486,H,2016-06-13,2016-07-28,116,Offline,2,4511,214046.95,143404.69,70642.26,2016-06-13,2016-07-28
4264,374673116,C,2016-06-15,2016-07-04,146,Online,8,2956,754607.68,471245.52,283362.16,2016-06-15,2016-07-04
4265,118688666,L,2016-06-16,2016-07-15,184,Online,1,1469,13705.77,10165.48,3540.29,2016-06-16,2016-07-15
4266,845985734,M,2016-06-17,2016-06-28,36,Offline,7,4833,994148.1,565992.63,428155.47,2016-06-17,2016-06-28
4267,889673125,C,2016-06-17,2016-07-09,36,Online,9,2903,1224746.67,1058695.07,166051.6,2016-06-17,2016-07-09
4268,176820504,H,2016-06-17,2016-07-22,67,Online,9,3971,1675325.19,1448183.99,227141.2,2016-06-17,2016-07-22
4269,823236739,M,2016-06-17,2016-08-01,167,Online,11,2900,1888509,1522384,366125,2016-06-17,2016-08-01
4270,203544747,L,2016-06-18,2016-07-13,158,Online,8,2269,579230.32,361723.98,217506.34,2016-06-18,2016-07-13
4271,103772151,M,2016-06-18,2016-07-22,2,Online,8,7340,1873755.2,1170142.8,703612.4,2016-06-18,2016-07-22
4272,556665074,M,2016-06-19,2016-06-26,158,Online,6,8421,1297339.26,765721.53,531617.73,2016-06-19,2016-06-26
4273,845631682,M,2016-06-19,2016-07-26,49,Online,8,61,15572.08,9724.62,5847.46,2016-06-19,2016-07-26
4274,955637443,C,2016-06-20,2016-08-09,63,Online,10,3210,1403412,845289.3,558122.7,2016-06-20,2016-08-09
4275,635263240,C,2016-06-21,2016-06-27,2,Offline,2,7364,349421.8,234101.56,115320.24,2016-06-21,2016-06-27
4276,468936240,M,2016-06-21,2016-07-02,133,Online,6,7509,1156836.54,682793.37,474043.17,2016-06-21,2016-07-02
4277,225821673,H,2016-06-21,2016-08-03,68,Online,10,4506,1970023.2,1186564.98,783458.22,2016-06-21,2016-08-03
4278,294068658,C,2016-06-22,2016-08-06,141,Offline,1,306,2854.98,2117.52,737.46,2016-06-22,2016-08-06
4279,404074418,H,2016-06-23,2016-06-30,38,Online,11,3455,2249930.55,1813736.8,436193.75,2016-06-23,2016-06-30
4280,235464751,H,2016-06-24,2016-08-02,158,Offline,9,8107,3420262.23,2956541.83,463720.4,2016-06-24,2016-08-02
4281,672102630,C,2016-06-24,2016-08-07,136,Offline,1,8959,83587.47,61996.28,21591.19,2016-06-24,2016-08-07
4282,609405457,L,2016-06-25,2016-08-03,142,Online,1,5472,51053.76,37866.24,13187.52,2016-06-25,2016-08-03
4283,696544206,L,2016-06-26,2016-07-05,67,Offline,11,1764,1148734.44,926029.44,222705,2016-06-26,2016-07-05
4284,966855084,C,2016-06-26,2016-07-16,184,Online,3,2760,225574.8,156409.2,69165.6,2016-06-26,2016-07-16
4285,650810182,M,2016-06-26,2016-07-21,35,Offline,6,8050,1240183,731986.5,508196.5,2016-06-26,2016-07-21
4286,156158483,C,2016-06-26,2016-08-05,90,Offline,4,9620,1051273.6,344780.8,706492.8,2016-06-26,2016-08-05
4287,600982892,H,2016-06-26,2016-08-07,97,Online,8,3048,778093.44,485912.16,292181.28,2016-06-26,2016-08-07
4288,794152152,L,2016-06-27,2016-06-29,69,Offline,11,6124,3988010.04,3214855.04,773155,2016-06-27,2016-06-29
4289,361725556,L,2016-06-27,2016-07-18,137,Offline,6,1485,228779.1,135031.05,93748.05,2016-06-27,2016-07-18
4290,777307021,H,2016-06-28,2016-07-05,61,Online,2,1276,60546.2,40564.04,19982.16,2016-06-28,2016-07-05
4291,378216636,H,2016-06-28,2016-08-08,90,Online,4,1562,170695.36,55982.08,114713.28,2016-06-28,2016-08-08
4292,413245427,C,2016-06-29,2016-07-02,34,Offline,1,7360,68668.8,50931.2,17737.6,2016-06-29,2016-07-02
4293,683320271,C,2016-06-30,2016-07-13,183,Online,12,8508,5685641.16,4275610.32,1410030.84,2016-06-30,2016-07-13
4294,792735946,H,2016-07-03,2016-07-04,38,Online,8,7038,1796660.64,1121997.96,674662.68,2016-07-03,2016-07-04
4295,755424487,C,2016-07-03,2016-07-17,16,Online,10,5748,2513025.6,1513620.84,999404.76,2016-07-03,2016-07-17
4296,909117639,L,2016-07-03,2016-08-10,173,Online,5,6967,1063024.86,678864.48,384160.38,2016-07-03,2016-08-10
4297,447684133,M,2016-07-03,2016-08-14,147,Offline,5,8538,1302728.04,831942.72,470785.32,2016-07-03,2016-08-14
4298,158717525,H,2016-07-04,2016-07-17,131,Offline,10,6897,3015368.4,1816187.01,1199181.39,2016-07-04,2016-07-17
4299,580674922,C,2016-07-04,2016-07-26,129,Online,11,3468,2258396.28,1820561.28,437835,2016-07-04,2016-07-26
4300,520260417,L,2016-07-04,2016-08-16,150,Offline,5,5474,835222.92,533386.56,301836.36,2016-07-04,2016-08-16
4301,644592607,H,2016-07-06,2016-07-31,18,Offline,11,8131,5294988.51,4268449.76,1026538.75,2016-07-06,2016-07-31
4302,910574185,H,2016-07-06,2016-08-12,124,Online,3,7991,653104.43,452849.97,200254.46,2016-07-06,2016-08-12
4303,636170041,L,2016-07-07,2016-08-04,60,Offline,10,5707,2495100.4,1502824.31,992276.09,2016-07-07,2016-08-04
4304,286906945,C,2016-07-07,2016-08-21,2,Offline,6,996,153443.76,90566.28,62877.48,2016-07-07,2016-08-21
4305,482004821,M,2016-07-08,2016-07-12,177,Offline,8,4793,1223557.04,764100.06,459456.98,2016-07-08,2016-07-12
4306,750033032,C,2016-07-09,2016-08-18,87,Online,5,297,45316.26,28939.68,16376.58,2016-07-09,2016-08-18
4307,647977769,L,2016-07-10,2016-08-03,82,Offline,11,9876,6431349.96,5184504.96,1246845,2016-07-10,2016-08-03
4308,643648469,M,2016-07-11,2016-08-05,2,Offline,11,8740,5691575.4,4588150.4,1103425,2016-07-11,2016-08-05
4309,181860911,H,2016-07-12,2016-07-15,125,Online,6,5540,853492.4,503752.2,349740.2,2016-07-12,2016-07-15
4310,743185031,M,2016-07-12,2016-07-29,48,Offline,4,3821,417558.88,136944.64,280614.24,2016-07-12,2016-07-29
4311,439655959,L,2016-07-12,2016-07-30,62,Online,8,2823,720655.44,450042.66,270612.78,2016-07-12,2016-07-30
4312,946823489,H,2016-07-12,2016-08-30,138,Online,7,4966,1021506.2,581568.26,439937.94,2016-07-12,2016-08-30
4313,986181581,H,2016-07-13,2016-07-23,121,Offline,9,1900,801591,692911,108680,2016-07-13,2016-07-23
4314,825876462,H,2016-07-14,2016-07-28,100,Offline,9,4053,1709920.17,1478088.57,231831.6,2016-07-14,2016-07-28
4315,686627757,H,2016-07-14,2016-08-18,71,Offline,12,7267,4856318.09,3651958.18,1204359.91,2016-07-14,2016-08-18
4316,499362361,M,2016-07-15,2016-09-01,103,Offline,6,1274,196272.44,115844.82,80427.62,2016-07-15,2016-09-01
4317,551118266,L,2016-07-16,2016-08-15,32,Online,8,6997,1786194.16,1115461.74,670732.42,2016-07-16,2016-08-15
4318,538602435,L,2016-07-16,2016-08-19,125,Online,11,3284,2138573.64,1723968.64,414605,2016-07-16,2016-08-19
4319,386601865,L,2016-07-17,2016-07-26,90,Online,6,2938,452628.28,267152.34,185475.94,2016-07-17,2016-07-26
4320,239048612,L,2016-07-17,2016-07-26,137,Online,3,8651,707046.23,490252.17,216794.06,2016-07-17,2016-07-26
4321,835637557,L,2016-07-17,2016-08-21,42,Offline,10,2578,1127101.6,678864.74,448236.86,2016-07-17,2016-08-21
4322,954065883,L,2016-07-17,2016-09-01,5,Offline,12,8151,5447068.77,4096203.54,1350865.23,2016-07-17,2016-09-01
4323,467600715,L,2016-07-18,2016-07-25,159,Online,3,2297,187733.81,130170.99,57562.82,2016-07-18,2016-07-25
4324,897626626,H,2016-07-19,2016-08-27,2,Offline,2,6521,309421.45,207302.59,102118.86,2016-07-19,2016-08-27
4325,685329568,M,2016-07-20,2016-07-29,112,Online,3,3104,253689.92,175903.68,77786.24,2016-07-20,2016-07-29
4326,506722772,M,2016-07-20,2016-08-08,40,Offline,6,9383,1445544.98,853196.19,592348.79,2016-07-20,2016-08-08
4327,606377351,H,2016-07-20,2016-08-25,55,Offline,8,9388,2396568.64,1496634.96,899933.68,2016-07-20,2016-08-25
4328,284310567,M,2016-07-20,2016-09-02,172,Offline,10,2670,1167324,703091.1,464232.9,2016-07-20,2016-09-02
4329,439932334,H,2016-07-21,2016-08-06,122,Online,7,4609,948071.3,539759.99,408311.31,2016-07-21,2016-08-06
4330,884520709,H,2016-07-22,2016-08-09,148,Online,3,8189,669286.97,464070.63,205216.34,2016-07-22,2016-08-09
4331,269276034,M,2016-07-22,2016-08-14,166,Offline,3,3617,295617.41,204975.39,90642.02,2016-07-22,2016-08-14
4332,383611094,H,2016-07-22,2016-08-26,18,Online,4,7902,863530.56,283207.68,580322.88,2016-07-22,2016-08-26
4333,179618585,L,2016-07-23,2016-08-20,87,Offline,1,1986,18529.38,13743.12,4786.26,2016-07-23,2016-08-20
4334,140142476,C,2016-07-23,2016-09-02,52,Offline,9,128,54001.92,46680.32,7321.6,2016-07-23,2016-09-02
4335,682574832,H,2016-07-24,2016-08-28,72,Offline,4,7916,865060.48,283709.44,581351.04,2016-07-24,2016-08-28
4336,670059001,H,2016-07-24,2016-09-01,149,Online,1,4203,39213.99,29084.76,10129.23,2016-07-24,2016-09-01
4337,649120604,L,2016-07-24,2016-09-08,42,Online,11,8067,5253311.07,4234852.32,1018458.75,2016-07-24,2016-09-08
4338,407816636,L,2016-07-25,2016-07-26,112,Offline,10,860,375992,226463.8,149528.2,2016-07-25,2016-07-26
4339,349802815,C,2016-07-25,2016-08-15,39,Offline,6,3281,505470.86,298341.33,207129.53,2016-07-25,2016-08-15
4340,299739491,M,2016-07-25,2016-09-01,185,Offline,1,8431,78661.23,58342.52,20318.71,2016-07-25,2016-09-01
4341,597010648,L,2016-07-25,2016-09-02,36,Offline,4,7572,827468.16,271380.48,556087.68,2016-07-25,2016-09-02
4342,174935233,M,2016-07-26,2016-07-29,147,Online,10,6078,2657301.6,1600519.74,1056781.86,2016-07-26,2016-07-29
4343,756843698,H,2016-07-26,2016-08-30,113,Online,1,5724,53404.92,39610.08,13794.84,2016-07-26,2016-08-30
4344,513611114,H,2016-07-26,2016-09-05,101,Offline,4,7797,852056.16,279444.48,572611.68,2016-07-26,2016-09-05
4345,349212729,C,2016-07-27,2016-09-11,54,Online,9,8662,3654411.18,3158944.78,495466.4,2016-07-27,2016-09-11
4346,193472945,M,2016-07-27,2016-09-13,180,Offline,10,1799,786522.8,473730.67,312792.13,2016-07-27,2016-09-13
